x,y,z,r,g,b
-1.652055,-1.393333,1.753645,73,72,76
-1.640617,-1.390955,1.750652,73,74,70
-1.633392,-1.392143,1.752147,75,74,77
-1.626154,-1.393333,1.753645,77,72,77
-1.620290,-1.395718,1.756648,78,76,70
-1.610263,-1.394525,1.755145,74,71,71
-1.604367,-1.396914,1.758153,74,75,77
-1.595711,-1.396914,1.758153,76,72,75
-1.585696,-1.395718,1.756648,76,75,73
-1.577048,-1.395718,1.756648,76,75,72
-1.568399,-1.395718,1.756648,73,72,69
-1.559751,-1.395718,1.756648,65,64,60
-1.552432,-1.396914,1.758153,54,53,51
-1.543776,-1.396914,1.758153,33,36,41
-1.533806,-1.395718,1.756648,33,34,38
-1.525157,-1.395718,1.756648,47,46,43
-1.513916,-1.393333,1.753645,60,59,50
-1.505283,-1.393333,1.753645,70,67,62
-1.497929,-1.394525,1.755145,66,66,58
-1.491841,-1.396914,1.758153,64,61,57
-1.484457,-1.398113,1.759661,61,60,57
-1.477060,-1.399313,1.761171,56,51,53
-1.468389,-1.399313,1.761171,53,52,55
-1.457217,-1.396914,1.758153,65,62,56
-1.446083,-1.394525,1.755145,70,72,69
-1.437442,-1.394525,1.755145,79,78,77
-1.431249,-1.396914,1.758153,76,75,76
-1.423814,-1.398113,1.759661,72,74,69
-1.416365,-1.399313,1.761171,68,68,60
-1.405282,-1.396914,1.758153,65,63,61
-1.391855,-1.392143,1.752147,58,59,60
-1.377348,-1.386224,1.744698,76,79,71
-1.362963,-1.380355,1.737311,90,88,86
-1.353264,-1.379187,1.735842,88,87,94
-1.341314,-1.375695,1.731447,79,78,81
-1.333915,-1.376857,1.732909,81,75,75
-1.329876,-1.381525,1.738784,76,74,73
-1.321316,-1.381525,1.738784,78,77,73
-1.322845,-1.392143,1.752147,82,77,74
-1.324397,-1.402925,1.765718,77,78,79
-1.312316,-1.399313,1.761171,75,77,77
-1.282725,-1.376857,1.732909,83,86,83
-1.279597,-1.382697,1.740258,87,88,89
-1.267804,-1.379187,1.735842,91,92,94
-1.268920,-1.389769,1.749160,89,90,92
-1.259234,-1.388585,1.747670,91,91,89
-1.246384,-1.383870,1.741736,89,88,89
-1.232577,-1.378021,1.734374,88,92,92
-1.215816,-1.368765,1.722724,94,92,93
-1.200280,-1.360767,1.712658,91,92,92
-1.186895,-1.355111,1.705540,95,93,89
-1.178498,-1.355111,1.705540,93,93,98
-1.171074,-1.356239,1.706959,96,94,92
-1.167527,-1.361904,1.714089,93,92,92
-1.158121,-1.360767,1.712658,94,92,99
-1.148730,-1.359632,1.711230,93,93,95
-1.143165,-1.363043,1.715522,91,91,95
-1.129995,-1.357368,1.708380,95,92,95
-1.118790,-1.353986,1.704123,92,93,96
-1.111323,-1.355111,1.705540,94,93,98
-1.102010,-1.353986,1.704123,93,92,93
-1.096352,-1.357368,1.708380,98,99,94
-1.087036,-1.356239,1.706959,96,96,99
-1.078632,-1.356239,1.706959,97,97,98
-1.074699,-1.361904,1.714089,96,98,96
-1.077967,-1.376857,1.732909,95,99,99
-1.071245,-1.379187,1.735842,98,101,99
-1.068121,-1.386224,1.744698,98,97,97
-1.061336,-1.388585,1.747670,96,96,97
-1.051836,-1.387403,1.746183,102,96,96
-1.046803,-1.392143,1.752147,103,95,94
-1.042628,-1.398113,1.759661,97,98,95
-1.040210,-1.406557,1.770289,95,97,101
-1.032385,-1.407771,1.771817,97,97,95
-1.019261,-1.401719,1.764200,96,97,95
-1.004529,-1.393333,1.753645,96,97,97
-0.994196,-1.390955,1.750652,102,97,97
-0.980557,-1.383870,1.741736,101,96,99
-0.967056,-1.376857,1.732909,97,95,94
-0.958525,-1.376857,1.732909,100,99,99
-0.936546,-1.357368,1.708380,98,99,98
-0.932795,-1.364183,1.716958,94,97,95
-0.936093,-1.381525,1.738784,99,95,97
-0.937864,-1.396914,1.758153,88,90,90
-0.928413,-1.395718,1.756648,73,77,78
-0.922133,-1.399313,1.761171,69,71,77
-0.915821,-1.402925,1.765718,69,69,72
-0.909475,-1.406557,1.770289,80,83,84
-0.912570,-1.424999,1.793500,99,96,93
-0.907708,-1.431255,1.801373,96,97,94
-0.897264,-1.428746,1.798216,97,96,98
-0.879927,-1.415104,1.781046,94,97,98
-0.856293,-1.390955,1.750652,99,95,94
-0.832752,-1.366470,1.719836,99,94,98
-0.814724,-1.350621,1.699888,95,94,94
-0.803692,-1.346159,1.694273,95,94,93
-0.775499,-1.312560,1.651984,91,92,89
-0.736529,-1.259814,1.585598,92,92,91
-0.701090,-1.212044,1.525476,94,90,92
-0.682917,-1.193411,1.502024,89,90,91
-0.671101,-1.185599,1.492192,88,88,94
-0.620942,-1.147220,1.443888,196,197,197
-0.822800,-1.612462,2.029441,94,89,91
-0.816849,-1.620476,2.039527,101,94,87
-0.539708,-1.140797,1.435804,10,9,9
-0.523481,-1.121182,1.411117,12,8,8
-0.509180,-1.105220,1.391027,10,8,9
-0.489715,-1.077461,1.356090,10,8,7
-0.464613,-1.036363,1.304364,11,8,9
-0.440278,-0.995846,1.253369,11,8,7
-0.419253,-0.961769,1.210481,11,8,9
-0.406341,-0.945591,1.190119,11,9,7
-0.398632,-0.941224,1.184622,9,9,9
-0.400665,-0.960070,1.208342,8,7,7
-0.401816,-0.977338,1.230075,6,6,6
-0.397188,-0.980866,1.234515,10,4,3
-0.391582,-0.982048,1.236003,10,6,5
-0.382273,-0.973835,1.225666,8,7,6
-0.370049,-0.957814,1.205502,8,6,5
-0.355345,-0.934747,1.176471,9,7,9
-0.336807,-0.900663,1.133572,10,7,6
-0.330860,-0.899668,1.132320,8,9,8
-0.324569,-0.897687,1.129826,11,7,8
-0.315531,-0.887908,1.117519,8,7,7
-0.308016,-0.882142,1.110262,10,7,8
-0.300598,-0.876451,1.103099,9,8,8
-0.294218,-0.873633,1.099552,12,9,8
-0.283339,-0.857097,1.078741,15,10,10
-0.276429,-0.852169,1.072538,16,12,10
-0.269879,-0.848179,1.067515,18,11,11
-0.264348,-0.847297,1.066406,17,13,12
-0.259638,-0.849062,1.068627,18,13,10
-0.256380,-0.855748,1.077042,16,12,10
-0.252535,-0.860718,1.083297,17,13,9
-0.246941,-0.859810,1.082154,16,13,10
-0.240346,-0.855299,1.076477,17,13,12
-0.234186,-0.852169,1.072538,19,12,11
-0.229265,-0.853508,1.074222,17,14,9
-0.224094,-0.853955,1.074785,19,15,12
-0.217662,-0.849505,1.069184,18,13,7
-0.210533,-0.842045,1.059796,18,13,10
-0.204260,-0.837718,1.054350,16,13,11
-0.201346,-0.847297,1.066406,17,13,12
-0.197017,-0.851279,1.071418,16,14,11
-0.193154,-0.857548,1.079308,18,13,11
-0.189134,-0.863453,1.086740,18,12,14
-0.186350,-0.875510,1.101914,16,12,10
-0.183787,-0.889361,1.119348,17,13,10
-0.181949,-0.907683,1.142408,17,14,10
-0.182209,-0.937974,1.180532,19,12,11
-0.179706,-0.955568,1.202676,19,13,9
-0.175638,-0.965758,1.215500,18,14,11
-0.168853,-0.961202,1.209767,19,13,13
-0.161753,-0.954449,1.201267,21,12,13
-0.154931,-0.948894,1.194275,19,14,10
-0.148189,-0.943402,1.187364,18,15,11
-0.140715,-0.932608,1.173778,19,14,11
-0.133864,-0.925198,1.164452,18,14,10
-0.126551,-0.913789,1.150092,18,14,12
-0.119947,-0.906674,1.141137,19,14,11
-0.113571,-0.900663,1.133572,18,14,14
-0.107990,-0.900663,1.133572,18,14,11
-0.101735,-0.894731,1.126106,18,14,13
-0.095146,-0.885016,1.113879,16,14,13
-0.027099,-0.422550,0.531821,26,25,26
-0.024217,-0.418000,0.526093,27,24,30
-0.021539,-0.416292,0.523944,26,25,26
-0.018892,-0.414809,0.522078,27,23,26
-0.016231,-0.412500,0.519171,27,24,25
-0.013579,-0.409598,0.515519,25,25,27
-0.010963,-0.406736,0.511917,27,25,26
-0.008405,-0.404918,0.509629,26,24,26
-0.005876,-0.403515,0.507863,25,26,25
-0.003369,-0.402717,0.506859,26,24,25
-0.000873,-0.402320,0.506358,25,23,26
0.001619,-0.401923,0.505859,27,26,26
0.004117,-0.402717,0.506859,25,25,24
0.006629,-0.403715,0.508114,24,27,23
0.009153,-0.404717,0.509376,25,25,26
0.011679,-0.405321,0.510135,29,25,24
0.014211,-0.405926,0.510898,27,23,24
0.016735,-0.406128,0.511152,26,25,23
0.019261,-0.406331,0.511407,27,25,24
0.021801,-0.406736,0.511917,26,23,27
0.024309,-0.406534,0.511662,26,24,22
0.026801,-0.406128,0.511152,25,25,21
0.029289,-0.405724,0.510643,25,24,24
0.031708,-0.404516,0.509123,26,25,25
0.034197,-0.404315,0.508870,27,24,25
0.036576,-0.402916,0.507109,25,25,24
0.038938,-0.401527,0.505361,27,24,26
0.041324,-0.400540,0.504119,24,24,25
0.043720,-0.399755,0.503130,27,25,22
0.046061,-0.398582,0.501654,24,25,27
0.048272,-0.396449,0.498970,25,22,22
0.050532,-0.394913,0.497036,25,23,24
0.052876,-0.394149,0.496075,25,24,23
0.055212,-0.393388,0.495117,22,23,20
0.057427,-0.391875,0.493213,27,24,24
0.059684,-0.390748,0.491794,27,23,25
0.061808,-0.388883,0.489448,26,24,23
0.063913,-0.387037,0.487124,25,23,24
0.066249,-0.386670,0.486661,23,26,26
0.068450,-0.385572,0.485280,26,25,24
0.070772,-0.385208,0.484821,24,24,21
0.073159,-0.385208,0.484821,24,23,24
0.075474,-0.384844,0.484364,27,24,24
0.077493,-0.383036,0.482088,24,24,25
0.079197,-0.379823,0.478044,25,24,26
0.080723,-0.375968,0.473193,27,22,24
0.082520,-0.373556,0.470157,24,25,24
0.084293,-0.371175,0.467160,25,22,28
0.085812,-0.367825,0.462943,27,26,27
0.087538,-0.365516,0.460037,26,24,25
0.089243,-0.363235,0.457167,26,25,22
0.090846,-0.360664,0.453930,24,24,25
0.092183,-0.357186,0.449554,25,26,22
0.094067,-0.355939,0.447984,25,24,26
0.095854,-0.354391,0.446036,23,24,25
0.097541,-0.352552,0.443721,24,23,24
0.099381,-0.351336,0.442191,25,25,25
0.101471,-0.351033,0.441810,25,24,25
0.103557,-0.350731,0.441430,25,23,25
0.105548,-0.350129,0.440671,26,24,22
0.107626,-0.349828,0.440293,26,25,24
0.109793,-0.349828,0.440293,24,24,24
0.111865,-0.349528,0.439915,26,24,25
0.113835,-0.348930,0.439162,26,23,25
0.115998,-0.348930,0.439162,24,24,24
0.117958,-0.348333,0.438411,28,24,26
0.119707,-0.347146,0.436917,27,25,25
0.121238,-0.345381,0.434696,27,25,25
0.122754,-0.343634,0.432497,30,28,24
0.124151,-0.341618,0.429959,29,27,24
0.125636,-0.339908,0.427807,28,25,23
0.127001,-0.337935,0.425324,29,27,22
0.128988,-0.337655,0.424972,29,26,20
0.131406,-0.338497,0.426031,30,26,24
0.134397,-0.340761,0.428881,28,23,21
0.136966,-0.341904,0.430320,25,21,19
0.139553,-0.343055,0.431769,24,23,19
0.142158,-0.344214,0.433227,25,23,21
0.144291,-0.344214,0.433227,23,22,23
0.146795,-0.345089,0.434328,25,24,23
0.149060,-0.345381,0.434696,23,23,23
0.151457,-0.345968,0.435434,24,23,25
0.153731,-0.346262,0.435804,26,23,26
0.156142,-0.346851,0.436546,25,25,22
0.158426,-0.347146,0.436917,26,24,24
0.160989,-0.348036,0.438037,23,24,23
0.163424,-0.348631,0.438786,21,22,22
0.165443,-0.348333,0.438411,25,23,22
0.167745,-0.348631,0.438786,26,24,23
0.169615,-0.348036,0.438037,20,23,25
0.171479,-0.347442,0.437290,23,23,24
0.173484,-0.347146,0.436917,25,23,23
0.175485,-0.346851,0.436546,23,23,23
0.177634,-0.346851,0.436546,24,23,22
0.179631,-0.346556,0.436174,23,24,23
0.181624,-0.346262,0.435804,24,22,27
0.183302,-0.345381,0.434696,24,24,24
0.185128,-0.344797,0.433960,23,22,22
0.186633,-0.343634,0.432497,24,24,23
0.188286,-0.342767,0.431405,23,22,20
0.189931,-0.341904,0.430320,24,23,21
0.191247,-0.340476,0.428522,23,24,25
0.192874,-0.339625,0.427451,25,22,23
0.194330,-0.338497,0.426031,25,19,24
0.196102,-0.337935,0.425324,22,23,23
0.197704,-0.337097,0.424269,23,23,22
0.199628,-0.336818,0.423918,23,22,23
0.201549,-0.336540,0.423568,25,23,20
0.203634,-0.336540,0.423568,22,24,27
0.205211,-0.335708,0.422522,22,22,22
0.207120,-0.335432,0.422174,23,23,21
0.209199,-0.335432,0.422174,22,21,21
0.211451,-0.335708,0.422522,24,23,24
0.213180,-0.335156,0.421827,22,22,23
0.215080,-0.334881,0.421480,23,22,20
0.216977,-0.334606,0.421134,21,22,21
0.218333,-0.333510,0.419755,23,22,21
0.219681,-0.332422,0.418386,23,20,22
0.221200,-0.331611,0.417365,22,21,21
0.223073,-0.331341,0.417025,23,22,22
0.224760,-0.330803,0.416348,26,21,21
0.225893,-0.329466,0.414665,23,22,22
0.227017,-0.328140,0.412996,23,22,23
0.229051,-0.328140,0.412996,21,22,23
0.231270,-0.328404,0.413329,19,23,23
0.232556,-0.327349,0.412001,23,21,24
0.234773,-0.327612,0.412332,22,23,25
0.237184,-0.328140,0.412996,22,21,21
0.239217,-0.328140,0.412996,22,22,24
0.241250,-0.328140,0.412996,23,21,20
0.243088,-0.327876,0.412664,22,23,21
0.245120,-0.327876,0.412664,23,21,20
0.247550,-0.328404,0.413329,20,21,21
0.249384,-0.328140,0.412996,23,22,23
0.251417,-0.328140,0.412996,18,21,22
0.253043,-0.327612,0.412332,22,23,21
0.254868,-0.327349,0.412001,21,22,20
0.257310,-0.327876,0.412664,23,20,21
0.259969,-0.328669,0.413662,21,22,20
0.262641,-0.329466,0.414665,20,20,22
0.265326,-0.330267,0.415674,20,21,19
0.267806,-0.330803,0.416348,24,21,22
0.270295,-0.331341,0.417025,19,22,20
0.272570,-0.331611,0.417365,21,19,21
0.274401,-0.331341,0.417025,21,21,22
0.276005,-0.330803,0.416348,19,21,21
-1.664862,-1.395433,1.767239,74,73,72
-1.651893,-1.391837,1.762684,73,76,76
-1.646043,-1.394232,1.765718,73,72,74
-1.637350,-1.394232,1.765718,75,73,75
-1.631465,-1.396636,1.768763,77,74,70
-1.621359,-1.395433,1.767239,75,75,72
-1.612658,-1.395433,1.767239,77,75,72
-1.602577,-1.394232,1.765718,74,75,74
-1.596632,-1.396636,1.768763,77,76,72
-1.586556,-1.395433,1.767239,74,74,74
-1.577856,-1.395433,1.767239,73,73,75
-1.571863,-1.397841,1.770289,73,74,68
-1.564497,-1.399048,1.771817,67,66,62
-1.555774,-1.399048,1.771817,53,54,56
-1.543053,-1.395433,1.767239,38,37,45
-1.533032,-1.394232,1.765718,35,34,41
-1.523028,-1.393033,1.764200,48,43,46
-1.514343,-1.393033,1.764200,64,60,52
-1.505657,-1.393033,1.764200,68,67,60
-1.498260,-1.394232,1.765718,70,67,62
-1.492135,-1.396636,1.768763,67,64,60
-1.483427,-1.396636,1.768763,62,57,55
-1.473448,-1.395433,1.767239,55,52,54
-1.463487,-1.394232,1.765718,56,54,53
-1.453543,-1.393033,1.764200,65,64,63
-1.444858,-1.393033,1.764200,78,74,69
-1.437408,-1.394232,1.765718,81,81,77
-1.431178,-1.396636,1.768763,79,78,77
-1.423697,-1.397841,1.770289,73,72,72
-1.413762,-1.396636,1.768763,70,69,68
-1.403844,-1.395433,1.767239,65,61,62
-1.391547,-1.391837,1.762684,61,61,61
-1.378133,-1.387070,1.756648,81,78,76
-1.367144,-1.384699,1.753645,91,94,86
-1.353881,-1.379981,1.747670,88,88,89
-1.345277,-1.379981,1.747670,81,81,80
-1.337812,-1.381158,1.749160,78,78,75
-1.325810,-1.377634,1.744698,76,75,74
-1.325108,-1.385883,1.755145,78,77,74
-1.328972,-1.399048,1.771817,83,79,75
-1.322533,-1.401469,1.774883,80,77,74
-1.293651,-1.379981,1.747670,81,78,78
-1.285047,-1.379981,1.747670,88,85,88
-1.272109,-1.375295,1.741736,91,91,92
-1.274352,-1.387070,1.756648,89,91,90
-1.267874,-1.389449,1.759661,91,91,91
-1.254906,-1.384699,1.753645,91,89,90
-1.244145,-1.382336,1.750652,91,88,86
-1.226111,-1.371802,1.737311,94,92,95
-1.208349,-1.361427,1.724172,92,93,95
-1.191848,-1.352335,1.712658,90,94,96
-1.189373,-1.359142,1.721279,93,87,91
-1.182884,-1.361427,1.724172,95,96,93
-1.178356,-1.366018,1.729987,88,92,94
-1.171815,-1.368326,1.732909,96,96,93
-1.166238,-1.371802,1.737311,94,90,92
-1.158666,-1.372964,1.738784,92,94,91
-1.147189,-1.369483,1.734374,94,92,92
-1.134813,-1.364868,1.728530,95,95,95
-1.124408,-1.362572,1.725622,92,95,96
-1.111240,-1.356866,1.718396,95,96,96
-1.103704,-1.358003,1.719836,93,99,99
-1.092489,-1.354597,1.715522,98,96,100
-1.084043,-1.354597,1.715522,98,100,99
-1.078302,-1.358003,1.719836,98,97,97
-1.079791,-1.370641,1.735842,99,97,99
-1.071245,-1.370641,1.735842,94,99,100
-1.067214,-1.376464,1.743215,99,100,100
-1.060433,-1.378807,1.746183,101,98,98
-1.051836,-1.378807,1.746183,95,99,98
-1.047697,-1.384699,1.753645,99,98,99
-1.042628,-1.389449,1.759661,97,96,99
-1.038418,-1.395433,1.767239,97,97,101
-1.031494,-1.397841,1.770289,99,99,100
-1.021897,-1.396636,1.768763,97,96,96
-1.011445,-1.394232,1.765718,95,99,102
-1.001029,-1.391837,1.762684,99,98,98
-0.990648,-1.389449,1.759661,99,97,100
-0.978628,-1.384699,1.753645,97,98,101
-0.968339,-1.382336,1.750652,97,97,94
-0.949192,-1.367171,1.731447,101,97,100
-0.942257,-1.369483,1.734374,98,97,95
-0.940877,-1.379981,1.747670,93,95,96
-0.937061,-1.387070,1.756648,96,96,97
-0.931603,-1.391837,1.762684,84,84,85
-0.926108,-1.396636,1.768763,71,73,77
-0.917400,-1.396636,1.768763,66,66,81
-0.907127,-1.394232,1.765718,71,76,74
-0.907809,-1.408781,1.784143,95,92,89
-0.910105,-1.426142,1.806131,97,97,93
-0.906801,-1.434985,1.817329,97,98,94
-0.893894,-1.428658,1.809316,97,95,95
-0.872674,-1.408781,1.784143,95,98,92
-0.852036,-1.389449,1.759661,100,96,95
-0.829150,-1.366018,1.729987,96,98,95
-0.813772,-1.354597,1.715522,98,95,92
-0.789483,-1.327949,1.681774,93,94,90
-0.760022,-1.291944,1.636176,94,92,90
-0.732117,-1.257840,1.592985,94,94,85
-0.713200,-1.238607,1.568627,93,91,85
-0.702255,-1.232951,1.561465,90,89,89
-0.639756,-1.161361,1.470799,211,210,196
-0.646416,-1.186885,1.503124,209,216,201
-0.650938,-1.209028,1.531168,160,165,169
-0.800627,-1.559286,1.974749,84,85,91
-0.797041,-1.571385,1.990072,122,107,99
-0.580493,-1.203639,1.524342,10,8,12
-0.555650,-1.167217,1.478217,12,8,10
-0.526741,-1.121175,1.419906,9,8,8
-0.515824,-1.112705,1.409179,10,10,10
-0.493301,-1.078627,1.366022,8,8,10
-0.467586,-1.036531,1.312709,10,9,10
-0.446552,-1.003778,1.271230,10,9,12
-0.429906,-0.980096,1.241237,11,11,11
-0.414026,-0.957505,1.212627,9,8,7
-0.404945,-0.950204,1.203381,10,8,8
-0.405441,-0.965493,1.222744,9,6,7
-0.401575,-0.970700,1.229338,8,5,9
-0.389455,-0.955810,1.210481,8,6,7
-0.385543,-0.960912,1.216942,8,6,6
-0.377759,-0.956374,1.211195,8,6,7
-0.364481,-0.937557,1.187364,9,7,7
-0.351117,-0.917902,1.162473,10,7,8
-0.335509,-0.891633,1.129205,9,6,3
-0.328323,-0.887239,1.123639,9,8,10
-0.320510,-0.880967,1.115696,8,7,6
-0.312974,-0.875255,1.108463,9,8,10
-0.306359,-0.871958,1.104287,9,7,8
-0.299632,-0.868220,1.099552,8,7,7
-0.294534,-0.869151,1.100732,10,8,9
-0.283041,-0.850892,1.077607,13,11,10
-0.276429,-0.846889,1.072538,14,13,11
-0.270865,-0.846004,1.071418,16,13,10
-0.265175,-0.844681,1.069742,17,13,8
-0.259638,-0.843801,1.068627,17,12,11
-0.256245,-0.849999,1.076477,16,12,9
-0.252136,-0.854032,1.081584,17,13,10
-0.244875,-0.847332,1.073099,17,12,12
-0.238593,-0.843801,1.068627,17,13,10
-0.232847,-0.842047,1.066406,17,13,10
-0.228071,-0.843801,1.068627,16,14,11
-0.223158,-0.845121,1.070300,17,14,13
-0.216758,-0.840736,1.064746,18,13,10
-0.209883,-0.834242,1.056521,16,14,7
-0.203528,-0.829543,1.050571,18,14,11
-0.200408,-0.838126,1.061441,18,13,10
-0.196606,-0.844241,1.069184,18,14,11
-0.192244,-0.848219,1.074222,17,13,12
-0.188038,-0.853132,1.080445,17,13,10
-0.184861,-0.863132,1.093108,18,14,10
-0.182197,-0.876202,1.109662,20,13,10
-0.180442,-0.894587,1.132946,18,14,11
-0.179727,-0.919465,1.164452,19,13,13
-0.177008,-0.935391,1.184622,17,14,11
-0.173378,-0.947426,1.199862,18,13,11
-0.166497,-0.941917,1.192886,19,14,11
-0.159511,-0.935391,1.184622,17,13,13
-0.153149,-0.932162,1.180532,18,14,12
-0.146830,-0.928955,1.176471,18,14,11
-0.139597,-0.919465,1.164452,17,13,12
-0.132808,-0.912217,1.155273,18,13,12
-0.126127,-0.905083,1.146237,17,12,12
-0.119152,-0.895082,1.133572,20,14,12
-0.113196,-0.892124,1.129826,19,14,13
-0.107515,-0.891143,1.128583,19,15,12
-0.101179,-0.884333,1.119959,16,14,13
-0.094735,-0.875729,1.109062,17,12,14
-0.026987,-0.418198,0.529624,22,24,26
-0.024094,-0.413290,0.523409,24,25,25
-0.021451,-0.412029,0.521812,25,25,24
-0.018825,-0.410775,0.520224,28,25,26
-0.016190,-0.408909,0.517861,26,25,24
-0.013544,-0.406040,0.514227,26,25,23
-0.010942,-0.403411,0.510898,25,24,26
-0.008384,-0.401412,0.508366,26,25,25
-0.005864,-0.400222,0.506859,27,25,23
-0.003364,-0.399630,0.506109,26,24,28
-0.000870,-0.398842,0.505112,26,24,25
0.001616,-0.398842,0.505112,23,26,26
0.004107,-0.399236,0.505610,25,25,25
0.006616,-0.400420,0.507109,26,24,26
0.009135,-0.401412,0.508366,25,24,25
0.011661,-0.402209,0.509376,26,26,24
0.014183,-0.402609,0.509882,27,24,24
0.016702,-0.402809,0.510135,24,25,27
0.019232,-0.403210,0.510643,26,26,22
0.021768,-0.403612,0.511152,26,23,23
0.024273,-0.403411,0.510898,27,25,24
0.026748,-0.402809,0.510135,25,25,26
0.029230,-0.402409,0.509629,24,26,26
0.031661,-0.401412,0.508366,26,24,27
0.034130,-0.401014,0.507863,25,25,24
0.036486,-0.399432,0.505859,24,25,23
0.038899,-0.398646,0.504863,28,24,26
0.041283,-0.397668,0.503624,26,26,25
0.043677,-0.396888,0.502637,24,25,22
0.046039,-0.395918,0.501409,26,25,25
0.048272,-0.393993,0.498970,26,26,23
0.050532,-0.392466,0.497036,26,25,24
0.052825,-0.391328,0.495595,25,25,22
0.055212,-0.390950,0.495117,25,26,22
0.057427,-0.389447,0.493213,24,25,24
0.059569,-0.387583,0.490853,24,24,24
0.061750,-0.386105,0.488981,25,25,26
0.063792,-0.383909,0.486200,25,24,24
0.066186,-0.383909,0.486200,26,26,24
0.068450,-0.383183,0.485280,27,24,24
0.070772,-0.382821,0.484821,26,24,24
0.073159,-0.382821,0.484821,24,24,24
0.075403,-0.382099,0.483907,24,24,24
0.077420,-0.380305,0.481635,25,23,24
0.079123,-0.377118,0.477599,23,25,26
0.080723,-0.373639,0.473193,24,25,26
0.082520,-0.371241,0.470157,27,25,25
0.084447,-0.369548,0.468012,26,26,22
0.086123,-0.366870,0.464621,27,21,24
0.087932,-0.364887,0.462109,26,24,27
0.089722,-0.362925,0.459625,26,25,26
0.091331,-0.360342,0.456353,25,25,24
0.092589,-0.356536,0.451533,23,23,26
0.094479,-0.355285,0.449948,24,25,25
0.096188,-0.353424,0.447593,26,24,26
0.097794,-0.351279,0.444875,24,25,25
0.099639,-0.350064,0.443337,23,23,24
0.101734,-0.349762,0.442954,24,22,23
0.103735,-0.349159,0.442191,23,23,24
0.105730,-0.348558,0.441430,23,24,26
0.107903,-0.348558,0.441430,27,24,25
0.109888,-0.347959,0.440671,25,25,23
0.111865,-0.347362,0.439915,21,25,23
0.113835,-0.346767,0.439162,25,24,24
0.115898,-0.346471,0.438786,21,23,27
0.117857,-0.345879,0.438037,26,24,24
0.119503,-0.344409,0.436174,27,25,21
0.121033,-0.342660,0.433960,27,26,25
0.122548,-0.340930,0.431769,30,26,22
0.123943,-0.338933,0.429239,29,27,21
0.125531,-0.337520,0.427451,30,25,25
0.126895,-0.335563,0.424972,29,27,25
0.128988,-0.335563,0.424972,31,29,26
0.131625,-0.336959,0.426740,31,30,28
0.134735,-0.339501,0.429959,27,26,25
0.137428,-0.340930,0.431769,28,24,22
0.140025,-0.342081,0.433227,27,24,19
0.142519,-0.342950,0.434328,25,22,21
0.144657,-0.342950,0.434328,25,22,20
0.147044,-0.343532,0.435065,24,24,22
0.149313,-0.343824,0.435434,24,23,23
0.151457,-0.343824,0.435434,26,25,22
0.153731,-0.344116,0.435804,23,24,24
0.156142,-0.344702,0.436546,23,22,24
0.158426,-0.344995,0.436917,23,24,21
0.160989,-0.345879,0.438037,25,23,24
0.163424,-0.346471,0.438786,26,24,23
0.165443,-0.346175,0.438411,24,23,25
0.167745,-0.346471,0.438786,23,24,24
0.169615,-0.345879,0.438037,22,22,22
0.171479,-0.345289,0.437290,23,24,22
0.173484,-0.344995,0.436917,23,23,23
0.175485,-0.344702,0.436546,24,23,21
0.177786,-0.344995,0.436917,24,22,23
0.179784,-0.344702,0.436546,24,22,23
0.181933,-0.344702,0.436546,23,23,24
0.183613,-0.343824,0.435434,23,23,23
0.185285,-0.342950,0.434328,25,22,25
0.186791,-0.341793,0.432862,22,24,24
0.188604,-0.341217,0.432132,24,23,24
0.190091,-0.340071,0.430681,23,24,22
0.191407,-0.338649,0.428881,24,23,23
0.193035,-0.337802,0.427807,24,23,21
0.194492,-0.336679,0.426385,25,23,21
0.196102,-0.335841,0.425324,25,23,23
0.197868,-0.335285,0.424620,22,22,21
